VeeAlign (max_path=2, max_pathlen=6, threshold=2.)	0.76462332	0.96923077	0.85415165	0.91943819	0.79795985	Optimum threshold 0.868, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=6, threshold=2.)	0.48309945	0.64554151	0.55223727	0.6045313	0.50850607	Optimum threshold 0.927, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=7, threshold=N/A)	0.62318841	0.46909091	0.53526971	0.49349656	0.58476881	Optimum threshold 0.946, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=7, threshold=N/A)	0.88333333	0.34761905	0.47936508	0.38943676	0.64162679	Optimum threshold 0.98, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=7, threshold=N/A)	0.85333333	0.34761905	0.46845599	0.38574218	0.62064777	Optimum threshold 0.977, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=7, threshold=2.)	0.53650794	0.56190476	0.54307692	0.55301338	0.53747684	Optimum threshold 0.635, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=7, threshold=2.)	0.57238095	0.56666667	0.56813853	0.56694034	0.57032967	Optimum threshold 0.669, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.7218843	0.69151402	0.6982589	0.69243043	0.71005156	Optimum threshold 0.899, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.94396552	0.88010717	0.91091854	0.89217816	0.93046311	Optimum threshold 0.834, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.00426319	1.	0.00848745	0.02093217	0.00532288	Optimum threshold 0.509, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.73115199	0.70913668	0.7119362	0.70843401	0.72125688	Optimum threshold 0.897, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.00504953	1.	0.01004414	0.02470772	0.00630329	Optimum threshold 0.505, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.92916667	0.89618218	0.91237641	0.90259039	0.92237695	Optimum threshold 0.827, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.39283694	0.67869919	0.49720199	0.59198912	0.4287978	Optimum threshold 0.873, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.93333333	0.33333333	0.46862915	0.37584827	0.64291889	Optimum threshold 0.977, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.92792793	0.89685198	0.91212534	0.90289953	0.92154164	Optimum threshold 0.814, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.92515593	0.89417281	0.90940054	0.90020229	0.91878871	Optimum threshold 0.817, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.73019659	0.68123499	0.69569821	0.68501684	0.71341918	Optimum threshold 0.903, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.74264001	0.69462243	0.71039973	0.69921086	0.7274096	Optimum threshold 0.9, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.35303581	0.7464554	0.47874311	0.60958698	0.39441545	Optimum threshold 0.828, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.67666667	0.43333333	0.52686869	0.46628487	0.60686576	Optimum threshold 0.855, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=N/A)	0.60747664	0.47619048	0.5338809	0.49770291	0.57573074	Optimum threshold 0.928, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=2.)	0.48908966	0.63139992	0.55090892	0.5964345	0.512024	Optimum threshold 0.936, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=8, threshold=2.)	0.48860379	0.63675746	0.55270113	0.60016372	0.51233424	Optimum threshold 0.935, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=10, threshold=N/A)	0.62162162	0.49640288	0.552	0.51724138	0.59176672	Optimum threshold 0.932, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=10, threshold=N/A)	0.74051325	0.65473908	0.68292255	0.66338867	0.71262887	Optimum threshold 0.915, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=10, threshold=N/A)	0.72605684	0.70049928	0.70425447	0.69996797	0.71491839	Optimum threshold 0.895, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=12, threshold=N/A)	0.0053779	0.99489796	0.01069284	0.02627135	0.00671249	Optimum threshold 0.513, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=12, threshold=N/A)	0.67622636	0.74751345	0.70205491	0.72633097	0.68467587	Optimum threshold 0.873, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=12, threshold=N/A)	0.00588588	1.	0.01169715	0.02869791	0.00734563	Optimum threshold 0.53, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=12, threshold=N/A)	0.73505199	0.71527796	0.71682699	0.71395108	0.72561756	Optimum threshold 0.895, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=13, threshold=N/A)	0.73771404	0.70236433	0.71269132	0.70486774	0.72572931	Optimum threshold 0.895, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=13, threshold=N/A)	0.9563932	0.86671132	0.90934645	0.88327645	0.93700217	Optimum threshold 0.842, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=13, threshold=N/A)	0.91574586	0.88814468	0.9017341	0.893531	0.91008922	Optimum threshold 0.837, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=13, threshold=N/A)	0.89147287	0.92431346	0.90759619	0.91755319	0.89785296	Optimum threshold 0.784, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=13, threshold=N/A)	0.73997171	0.69555531	0.70924862	0.69926215	0.72524411	Optimum threshold 0.898, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=13, threshold=N/A)	0.9628752	0.81647689	0.8836535	0.84208345	0.92954095	Optimum threshold 0.869, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=14, threshold=N/A)	0.92188552	0.91694575	0.919409	0.91792946	0.92089331	Optimum threshold 0.797, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=14, threshold=N/A)	0.94377224	0.88814468	0.91511387	0.89873932	0.93209616	Optimum threshold 0.825, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=20, threshold=N/A)	0.96485867	0.84594776	0.90149893	0.86732592	0.93847526	Optimum threshold 0.851, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=20, threshold=N/A)	0.96643247	0.82920295	0.8925739	0.85343996	0.93546925	Optimum threshold 0.864, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=20, threshold=N/A)	0.74480738	0.70491728	0.71719779	0.7082238	0.73158692	Optimum threshold 0.9, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=20, threshold=N/A)	0.73566914	0.7002114	0.70971496	0.70226631	0.7229919	Optimum threshold 0.895, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=21, threshold=N/A)	0.00523069	1.	0.01040272	0.02557697	0.00652916	Optimum threshold 0.517, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=21, threshold=N/A)	0.73019659	0.68123499	0.69569821	0.68501684	0.71341918	Optimum threshold 0.903, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=21, threshold=N/A)	0.0052564	1.	0.01045345	0.02569885	0.00656119	Optimum threshold 0.519, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=21, threshold=N/A)	0.74264001	0.69462243	0.71039973	0.69921086	0.7274096	Optimum threshold 0.9, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=25, threshold=N/A)	0.73687878	0.68604721	0.70186775	0.69039236	0.7201108	Optimum threshold 0.904, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=25, threshold=N/A)	0.73341509	0.68876956	0.7029253	0.69265741	0.71898369	Optimum threshold 0.901, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=2, max_pathlen=38, threshold=N/A)	0.73760695	0.69729484	0.70910826	0.70018245	0.7239429	Optimum threshold 0.899, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=N/A)	0.41873697	0.66211501	0.51269691	0.5928373	0.45182004	Optimum threshold 0.89, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=N/A)	0.3695499	0.72597947	0.48965712	0.60843071	0.40974089	Optimum threshold 0.842, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=N/A)	0.54571429	0.53333333	0.53314685	0.53149667	0.53931647	Optimum threshold 0.71, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=N/A)	0.73722066	0.63177353	0.67610513	0.64799899	0.71012169	Optimum threshold 0.476, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=N/A)	0.77995245	0.94065934	0.85082085	0.90192969	0.806463	Optimum threshold 0.924, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=N/A)	0.77751548	0.98461538	0.86850305	0.93450034	0.81145641	Optimum threshold 0.861, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=N/A)	0.67428571	0.53333333	0.58883117	0.55310961	0.63493029	Optimum threshold 0.777, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=N/A)	0.74300996	0.56175524	0.63651245	0.58895018	0.69515127	Optimum threshold 0.651, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=N/A)	0.56818182	0.92417582	0.70220713	0.8197619	0.6149478	Optimum threshold 0.662, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=N/A)	0.68207626	0.23192092	0.34199136	0.26597111	0.48350314	Optimum threshold 0.393, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=N/A)	0.54965217	0.92417582	0.68749242	0.8114838	0.59733793	Optimum threshold 0.641, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=2.)	0.48308193	0.63870868	0.54993594	0.59991004	0.50774693	Optimum threshold 0.932, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=2.)	0.755473	0.96923077	0.84850649	0.91684655	0.79001884	Optimum threshold 0.84, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=2.)	0.47398416	0.65139517	0.54834846	0.60571918	0.50111604	Optimum threshold 0.917, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=1, threshold=2.)	0.77418215	0.96923077	0.86012867	0.92220886	0.80629719	Optimum threshold 0.839, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=2, threshold=N/A)	0.72861048	0.69024471	0.70063872	0.69254978	0.71493955	Optimum threshold 0.901, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=2, threshold=N/A)	0.74353294	0.69438818	0.71065975	0.69919255	0.72800075	Optimum threshold 0.899, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=2, threshold=N/A)	0.75293948	0.59678959	0.6634976	0.62142427	0.713573	Optimum threshold 0.636, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=2, threshold=N/A)	0.74562543	0.43413674	0.54405366	0.47176826	0.64698707	Optimum threshold 0.584, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=2, threshold=N/A)	0.65725419	0.45474961	0.53285813	0.48238545	0.59924536	Optimum threshold 0.473, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=2, threshold=N/A)	0.73909688	0.56219852	0.63487267	0.58857168	0.69218901	Optimum threshold 0.651, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=N/A)	0.96062407	0.86604153	0.91088411	0.8834381	0.94009016	Optimum threshold 0.842, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=N/A)	0.95171909	0.87139987	0.90979021	0.88636054	0.93449217	Optimum threshold 0.832, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=N/A)	0.75325742	0.66401472	0.69591768	0.67444233	0.72630619	Optimum threshold 0.915, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=N/A)	0.96268088	0.84661755	0.90092659	0.86753603	0.93699036	Optimum threshold 0.856, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=N/A)	0.65444444	0.86373626	0.74355178	0.81090741	0.68720442	Optimum threshold 0.812, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=N/A)	0.74065062	0.6810976	0.70249419	0.68789101	0.72303467	Optimum threshold 0.903, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=N/A)	0.95694135	0.86336236	0.90774648	0.88058478	0.93663712	Optimum threshold 0.848, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=N/A)	0.55272288	0.92417582	0.6888738	0.81166064	0.59983564	Optimum threshold 0.664, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=N/A)	0.71666667	0.4	0.51232323	0.43832672	0.61747914	Optimum threshold 0.891, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=N/A)	0.3655979	0.73428521	0.48778048	0.61058061	0.40627413	Optimum threshold 0.834, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=N/A)	0.74810458	0.96923077	0.84351541	0.91439041	0.78339945	Optimum threshold 0.82, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=N/A)	0.475	0.56666667	0.50885791	0.53976282	0.48635616	Optimum threshold 0.631, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=N/A)	0.37572831	0.71965581	0.49349524	0.60804913	0.41535857	Optimum threshold 0.846, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=2.)	0.78236928	0.96923077	0.8654317	0.92473138	0.81353233	Optimum threshold 0.879, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=2.)	0.75880633	0.98461538	0.85688088	0.92913804	0.79517806	Optimum threshold 0.825, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=2.)	0.48438127	0.65090262	0.5553099	0.60892686	0.51044253	Optimum threshold 0.923, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=3, threshold=2.)	0.49289947	0.63139873	0.55325941	0.59751013	0.51533202	Optimum threshold 0.938, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=N/A)	0.96262395	0.84527796	0.90014265	0.86640121	0.93661867	Optimum threshold 0.854, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=N/A)	0.34835836	0.73720135	0.47297352	0.60244156	0.38938231	Optimum threshold 0.835, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=N/A)	0.91351351	0.90555928	0.909519	0.90713902	0.91191151	Optimum threshold 0.799, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=N/A)	0.8963964	0.93302076	0.91434198	0.92545841	0.90348943	Optimum threshold 0.775, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=N/A)	0.93333333	0.33333333	0.46862915	0.37584827	0.64291889	Optimum threshold 0.975, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=N/A)	0.3601435	0.74743457	0.48591262	0.61492109	0.40172186	Optimum threshold 0.83, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=N/A)	0.92134063	0.90221031	0.91167513	0.90597256	0.91744994	Optimum threshold 0.819, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=N/A)	0.54702093	0.90879121	0.68095584	0.80058558	0.59348212	Optimum threshold 0.699, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=N/A)	0.51032719	0.92417582	0.65545176	0.79292867	0.55966429	Optimum threshold 0.605, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=N/A)	0.79284547	0.96923077	0.8712518	0.92721895	0.82226769	Optimum threshold 0.913, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=N/A)	0.72	0.53333333	0.60787879	0.56003601	0.66879272	Optimum threshold 0.778, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=2.)	0.77281046	0.96923077	0.85945469	0.92196071	0.80519499	Optimum threshold 0.864, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=2.)	0.46702281	0.67967124	0.55332728	0.62266317	0.49805727	Optimum threshold 0.904, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=2.)	0.77418215	0.96923077	0.86012867	0.92220886	0.80629719	Optimum threshold 0.86, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=4, threshold=2.)	0.48042866	0.6479746	0.55161817	0.6056029	0.50655683	Optimum threshold 0.923, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=5, threshold=N/A)	0.74384399	0.68933023	0.70754427	0.69477935	0.72668817	Optimum threshold 0.905, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=5, threshold=N/A)	0.37454156	0.7162388	0.49142236	0.60517194	0.41387887	Optimum threshold 0.854, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=5, threshold=N/A)	0.72477606	0.70577385	0.70726499	0.70455053	0.71564519	Optimum threshold 0.893, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=5, threshold=N/A)	0.34352394	0.77377366	0.47554637	0.61839728	0.38641809	Optimum threshold 0.812, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=5, threshold=N/A)	0.96821705	0.83657066	0.89759253	0.85995594	0.93867428	Optimum threshold 0.868, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=5, threshold=N/A)	0.93333333	0.33333333	0.46862915	0.37584827	0.64291889	Optimum threshold 0.977, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=5, threshold=N/A)	0.93389592	0.88948426	0.91114923	0.89802543	0.9246623	Optimum threshold 0.812, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=5, threshold=N/A)	0.73333333	0.43333333	0.54343434	0.4713955	0.64273166	Optimum threshold 0.861, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=5, threshold=2.)	0.45060491	0.7089241	0.55063707	0.63564881	0.48587161	Optimum threshold 0.881, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=5, threshold=2.)	0.46613835	0.68551065	0.55475375	0.62637382	0.49793117	Optimum threshold 0.898, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=6, threshold=N/A)	0.74142687	0.69209016	0.70861488	0.69697592	0.72602595	Optimum threshold 0.899, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=6, threshold=N/A)	0.72913013	0.700234	0.70741611	0.70147832	0.71851328	Optimum threshold 0.901, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=6, threshold=N/A)	0.52189719	0.90879121	0.66030046	0.78858689	0.56931986	Optimum threshold 0.647, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=6, threshold=N/A)	0.93333333	0.33333333	0.46862915	0.37584827	0.64291889	Optimum threshold 0.969, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=6, threshold=N/A)	0.51692308	0.62380952	0.55204795	0.58858922	0.52806945	Optimum threshold 0.634, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=6, threshold=N/A)	0.38856515	0.6972239	0.49888632	0.60148497	0.42625636	Optimum threshold 0.862, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=6, threshold=N/A)	0.38746674	0.70746187	0.50033952	0.60674513	0.42586294	Optimum threshold 0.858, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=6, threshold=N/A)	0.50337401	0.92417582	0.64948385	0.78917379	0.55291471	Optimum threshold 0.622, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=6, threshold=2.)	0.47847658	0.64163432	0.54801501	0.60053528	0.50403658	Optimum threshold 0.926, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=6, threshold=2.)	0.77751548	0.98461538	0.86850305	0.93450034	0.81145641	Optimum threshold 0.859, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=6, threshold=2.)	0.76795666	0.98461538	0.86252604	0.93172967	0.80311907	Optimum threshold 0.836, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=8, threshold=N/A)	0.93754592	0.85465506	0.8941836	0.87003955	0.91970592	Optimum threshold 0.838, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=8, threshold=N/A)	0.93600563	0.89149364	0.91320755	0.9000541	0.92675115	Optimum threshold 0.821, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=8, threshold=N/A)	0.7387688	0.70370346	0.71321774	0.70586881	0.72622397	Optimum threshold 0.899, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=8, threshold=N/A)	0.56761905	0.56190476	0.56330336	0.56212723	0.56552467	Optimum threshold 0.714, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=8, threshold=N/A)	0.38110049	0.72306569	0.49892844	0.61280473	0.42083766	Optimum threshold 0.847, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=8, threshold=N/A)	0.946793	0.87006028	0.90680628	0.88439542	0.93038247	Optimum threshold 0.848, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=8, threshold=N/A)	0.63	0.5	0.55030303	0.51766899	0.59313875	Optimum threshold 0.766, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=8, threshold=N/A)	0.34226252	0.75621625	0.47087739	0.60841546	0.38421425	Optimum threshold 0.822, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=8, threshold=N/A)	0.73816063	0.66968473	0.69253652	0.67656317	0.71652356	Optimum threshold 0.906, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=8, threshold=N/A)	0.91649695	0.90421969	0.91031693	0.90664876	0.9140149	Optimum threshold 0.798, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=8, threshold=2.)	0.48020814	0.64846359	0.55156575	0.60580107	0.5063797	Optimum threshold 0.921, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=13, threshold=N/A)	0.92334254	0.89551239	0.90921455	0.9009434	0.91763898	Optimum threshold 0.826, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=13, threshold=N/A)	0.92240216	0.91560616	0.9189916	0.91695734	0.9210349	Optimum threshold 0.797, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=13, threshold=N/A)	0.91728814	0.90622907	0.91172507	0.9084195	0.91505478	Optimum threshold 0.814, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=13, threshold=N/A)	0.93710692	0.89819156	0.91723666	0.9057139	0.92905639	Optimum threshold 0.812, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=14, threshold=N/A)	0.93548387	0.87407904	0.90373961	0.88570653	0.92252227	Optimum threshold 0.831, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=14, threshold=N/A)	0.94456763	0.85599464	0.8981026	0.87235495	0.92541636	Optimum threshold 0.837, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=20, threshold=N/A)	0.8649815	0.93971869	0.90080257	0.9237556	0.87896254	Optimum threshold 0.767, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=21, threshold=N/A)	0.7387688	0.70370346	0.71321774	0.70586881	0.72622397	Optimum threshold 0.899, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=3, max_pathlen=21, threshold=N/A)	0.73816063	0.66968473	0.69253652	0.67656317	0.71652356	Optimum threshold 0.906, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=4, max_pathlen=1, threshold=N/A)	0.53142857	0.56666667	0.5444289	0.55653062	0.53562299	Optimum threshold 0.673, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=4, max_pathlen=1, threshold=N/A)	0.69152254	0.6628488	0.67058703	0.66475163	0.68103256	Optimum threshold 0.651, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=4, max_pathlen=1, threshold=N/A)	0.38025734	0.72208296	0.49780336	0.6115998	0.41988472	Optimum threshold 0.845, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=4, max_pathlen=1, threshold=N/A)	0.74728586	0.96923077	0.84320346	0.91432403	0.7827837	Optimum threshold 0.86, Dot product of node with neighbours, softmax, weighted average
VeeAlign (max_path=4, max_pathlen=1, threshold=N/A)	0.76017802	0.98461538	0.85755486	0.92938619	0.79628026	Optimum threshold 0.848, Dot product of node with neighbours, softmax, weighted average
